gene name	test_pipeline	first_sample	second_sample	third_sample
XKRY	0.0	0.0	0.0	0.0
RP11-453N18.1	0.0	0.0	1.0	0.0
CTC-480C2.1	0.0	0.0	0.0	0.0
RP11-373J21.1	0.0	0.0	0.0	0.0
METTL21EP	0.0	0.0	0.0	0.0
CTC-459M5.1	0.0	0.0	0.0	0.0
OR7E85P	0.0	0.0	0.0	0.0
CTD-2004A9.1	0.0	0.0	0.0	0.0
CTD-2046J7.1	0.0	0.0	0.0	0.0
RP11-366M4.13	0.0	0.0	0.0	0.0
LINC01455	0.0	0.0	0.0	0.0
LINC01336	0.0	3.0	0.0	0.0
RP5-837O21.8	0.0	0.0	0.0	0.0
CTD-2281M20.1	0.0	0.0	0.0	0.0
RP11-1365D11.1	13.0	9.0	0.0	0.0
RP11-588L15.2	0.0	0.0	0.0	0.0
PRAMEF31P	0.0	0.0	0.0	0.0
CTD-2158P22.4	0.0	0.0	0.0	0.0
RNPS1P1	0.0	1.0	0.0	0.0
HMGB3P15	0.0	0.0	0.0	0.0
RP11-253E3.3	0.0	0.0	0.0	0.0
CTC-338M12.6	0.0	0.0	0.0	0.0
SMAD1-AS1	0.0	0.0	0.0	0.0
GMDS-AS1	0.0	24.0	0.0	28.0
RP11-707F2.1	0.0	0.0	0.0	0.0
RP11-632F7.3	0.0	0.0	0.0	0.0
RP11-703C10.1	0.0	0.0	0.0	0.0
RP11-843P14.2	0.0	0.0	0.0	0.0
AC097467.2	0.0	0.0	0.0	0.0
USP17L23	0.0	0.0	0.0	0.0
RP11-1084J3.1	0.0	0.0	0.0	0.0
RP11-1338A24.1	0.0	0.0	0.0	0.0
RP4-785G19.5	0.0	0.0	0.0	15.0
UGT2B26P	0.0	0.0	0.0	0.0
RP11-297P16.4	0.0	0.0	0.0	0.0
CTD-2008N3.1	0.0	0.0	0.0	0.0
ATP5EP1	0.0	0.0	0.0	0.0
RP11-548K12.8	0.0	0.0	0.0	0.0
MESTP3	0.0	0.0	0.0	0.0
CTB-161M19.2	0.0	0.0	0.0	0.0
LINC01181	0.0	0.0	0.0	0.0
LNX1-AS1	0.0	0.0	0.0	0.0
GAPDHP66	0.0	0.0	0.0	0.0
RP11-71E19.1	0.0	0.0	0.0	0.0
RP11-679C8.2	0.0	0.0	0.0	0.0
AC034198.7	0.0	0.0	0.0	0.0
RP11-489M13.3	0.0	0.0	0.0	0.0
ENPP7P11	0.0	0.0	0.0	0.0
RP11-810P8.1	0.0	0.0	0.0	0.0
RP11-358N4.6	0.0	0.0	0.0	0.0
TRPC7-AS2	0.0	0.0	0.0	0.0
RP11-1079K10.2	0.0	0.0	0.0	0.0
RP11-492L8.2	0.0	0.0	0.0	0.0
RP11-33B1.3	0.0	0.0	0.0	0.0
USP9YP1	0.0	0.0	0.0	0.0
RP11-79E3.3	0.0	5.0	0.0	0.0
AC008592.7	0.0	0.0	0.0	0.0
CTB-88F18.3	0.0	0.0	0.0	0.0
RP11-248N22.1	0.0	0.0	0.0	0.0
LINC00492	0.0	0.0	0.0	0.0
GLUD1P3	0.0	21.0	0.0	0.0
CTD-2023N9.1	0.0	0.0	0.0	0.0
RP11-69I13.1	0.0	0.0	0.0	0.0
RP11-402J6.3	2.0	0.0	0.0	1.0
RP11-322J23.1	0.0	0.0	0.0	0.0
RP11-364L4.3	0.0	0.0	0.0	0.0
RP11-696F12.1	0.0	0.0	0.0	0.0
CKS1BP5	0.0	0.0	0.0	0.0
KRTAP13-6P	0.0	0.0	0.0	0.0
RP11-122F24.1	0.0	0.0	0.0	0.0
RP11-94C24.11	0.0	0.0	0.0	0.0
RP11-173E2.2	0.0	0.0	0.0	0.0
RP11-357D18.1	0.0	0.0	0.0	0.0
RP11-656G20.1	0.0	0.0	0.0	0.0
RP11-529H22.1	0.0	0.0	0.0	0.0
RP11-19O2.1	0.0	0.0	0.0	0.0
GAPDHP35	6.0	5.0	0.0	5.0
RP11-91K8.2	0.0	0.0	0.0	0.0
CTD-2011G17.1	0.0	0.0	0.0	0.0
AC141928.1	0.0	0.0	0.0	0.0
SNHG21	0.0	0.0	2.0	0.0
RP11-392E22.5	0.0	0.0	0.0	0.0
AC073635.5	0.0	0.0	0.0	0.0
RP11-826N14.1	0.0	0.0	0.0	0.0
RP11-404J23.1	0.0	0.0	0.0	0.0
AC005355.1	0.0	0.0	0.0	0.0
RP13-128O4.3	0.0	0.0	1.0	0.0
RP11-502M1.1	0.0	0.0	0.0	0.0
RP11-1379J22.5	0.0	0.0	0.0	0.0
AC008592.3	0.0	0.0	0.0	0.0
CTD-2193P3.1	0.0	0.0	0.0	0.0
AE000661.37	0.0	0.0	0.0	0.0
ZFPM2-AS1	7.0	0.0	0.0	0.0
RP11-318I4.2	0.0	0.0	0.0	0.0
ORAOV1P1	0.0	0.0	0.0	0.0
RP13-494C23.1	0.0	0.0	0.0	0.0
RP11-6L6.7	0.0	0.0	0.0	0.0
TMEM108-AS1	0.0	0.0	0.0	0.0
RP11-484M3.5	0.0	0.0	0.0	0.0
GAPDHP62	0.0	0.0	0.0	0.0
RP11-159K7.1	0.0	0.0	0.0	0.0
SLC25A30-AS1	0.0	0.0	0.0	0.0
RP11-629B11.4	0.0	0.0	0.0	0.0
HMMR-AS1	0.0	0.0	0.0	0.0
HIGD1AP13	0.0	0.0	0.0	0.0
THAP9-AS1	0.0	0.0	6.0	6.0
RP11-549J18.1	0.0	0.0	0.0	0.0
RP11-203B7.1	0.0	0.0	0.0	0.0
NDUFB5P1	0.0	0.0	0.0	0.0
RP11-138J23.1	0.0	9.0	0.0	0.0
CTC-254B4.1	0.0	0.0	0.0	0.0
CTC-367F4.1	0.0	0.0	0.0	0.0
CUL1P1	0.0	0.0	0.0	0.0
CTD-2533K21.4	0.0	0.0	0.0	0.0
RP11-582J16.4	0.0	0.0	0.0	0.0
WBP1LP4	0.0	0.0	0.0	0.0
AC090958.5	0.0	0.0	0.0	0.0
IGKV2D-40	0.0	0.0	0.0	0.0
RP11-535C7.1	0.0	0.0	0.0	0.0
CTD-2275D24.1	0.0	0.0	0.0	0.0
CTD-2582M21.1	0.0	0.0	0.0	0.0
CTC-321K16.4	0.0	0.0	0.0	0.0
ZNF969P	0.0	0.0	0.0	0.0
RP11-608B3.1	0.0	0.0	0.0	0.0
RP11-685F15.1	0.0	0.0	0.0	0.0
RP11-168A11.4	0.0	0.0	0.0	0.0
ELL2P2	0.0	0.0	0.0	0.0
CTD-2215E18.3	0.0	0.0	0.0	0.0
RP11-257A22.1	0.0	0.0	0.0	0.0
ANKRD20A17P	0.0	0.0	0.0	0.0
RP11-68L1.1	0.0	0.0	0.0	0.0
RP11-100N20.1	0.0	0.0	0.0	0.0
RP11-789C1.2	0.0	0.0	0.0	0.0
CTD-2218G20.1	0.0	0.0	0.0	1.0
CTC-534B23.1	0.0	0.0	0.0	0.0
RP11-434D11.4	0.0	0.0	0.0	0.0
NUDT19P5	0.0	0.0	0.0	0.0
RP11-1267H10.3	0.0	0.0	0.0	0.0
HTT-AS	0.0	0.0	0.0	0.0
RP11-526F3.1	0.0	0.0	0.0	0.0
SLC25A5P9	0.0	0.0	0.0	0.0
BMS1P2	0.0	0.0	0.0	0.0
RP11-415C15.1	0.0	0.0	0.0	0.0
RP11-713M6.2	0.0	0.0	0.0	0.0
RP11-893F2.6	0.0	0.0	0.0	0.0
ALG1L3P	0.0	0.0	0.0	0.0
RP11-325B23.2	0.0	0.0	0.0	0.0
OR5AC4P	0.0	0.0	0.0	0.0
RP11-414H23.3	0.0	0.0	0.0	0.0
RP11-115D19.1	0.0	0.0	0.0	0.0
CTD-2367A17.1	0.0	0.0	0.0	0.0
RP11-1267H10.1	0.0	0.0	0.0	0.0
CTBP2P4	0.0	0.0	0.0	0.0
RP11-571I18.2	0.0	0.0	0.0	0.0
FAM206BP	0.0	0.0	0.0	0.0
PDCD5P2	0.0	0.0	0.0	0.0
YBX1P5	0.0	0.0	0.0	0.0
FCF1P8	0.0	0.0	0.0	0.0
RP11-419C19.3	0.0	0.0	0.0	0.0
RP11-68D16.2	0.0	0.0	0.0	0.0
CTC-505O3.1	0.0	0.0	0.0	0.0
NIFKP2	0.0	0.0	0.0	0.0
RP11-580J4.1	0.0	0.0	0.0	0.0
CTD-2335O3.3	0.0	0.0	0.0	0.0
RP11-119H12.6	0.0	0.0	0.0	0.0
RP11-280G9.1	0.0	0.0	0.0	0.0
WWC2-AS1	0.0	0.0	0.0	0.0
RP11-734I18.1	0.0	0.0	0.0	0.0
CTD-2035E11.3	0.0	9.0	0.0	0.0
RP11-438C19.2	0.0	0.0	0.0	0.0
AC008565.1	0.0	0.0	0.0	0.0
RP11-37B2.1	0.0	0.0	0.0	0.0
RPL7L1P7	0.0	0.0	0.0	0.0
RP11-81H3.2	0.0	0.0	0.0	0.0
RP11-701P16.2	0.0	0.0	0.0	0.0
RP11-53O19.1	0.0	0.0	0.0	0.0
RP11-513O17.1	0.0	0.0	0.0	0.0
RP11-849H4.4	0.0	0.0	0.0	0.0
CTD-2532K18.2	0.0	0.0	0.0	0.0
RP11-701P16.3	0.0	0.0	0.0	0.0
RP11-478C1.7	0.0	0.0	0.0	0.0
MTND5P5	0.0	0.0	0.0	0.0
HOXC-AS3	7.0	0.0	0.0	0.0
RP11-281P23.1	0.0	0.0	0.0	0.0
AC006153.3	0.0	0.0	0.0	0.0
SEPT14P4	0.0	0.0	0.0	0.0
RP11-98J23.1	0.0	0.0	0.0	0.0
RP11-500G9.1	0.0	0.0	0.0	0.0
RP11-540O11.1	0.0	0.0	0.0	0.0
RP11-75A5.1	0.0	0.0	0.0	0.0
PRELID3BP4	0.0	0.0	0.0	0.0
HULC	67.0	58.0	13.0	47.0
F11-AS1	0.0	0.0	0.0	25.0
OR7E163P	0.0	0.0	0.0	0.0
CTD-2072I24.1	0.0	0.0	0.0	0.0
AC005355.2	0.0	0.0	0.0	17.0
RP11-729M20.1	0.0	0.0	0.0	0.0
RP11-327O17.2	0.0	11.0	0.0	0.0
RP11-529P9.1	0.0	0.0	0.0	0.0
UCHL1-AS1	0.0	0.0	0.0	0.0
TSEN2P1	0.0	0.0	0.0	0.0
RP11-45L9.1	0.0	0.0	0.0	0.0
RP11-97E7.1	0.0	0.0	0.0	0.0
RP11-401E5.2	0.0	0.0	0.0	0.0
OR7E21P	0.0	0.0	0.0	0.0
TMEM92-AS1	0.0	0.0	0.0	0.0
RP11-617I14.1	0.0	0.0	0.0	0.0
AC091962.3	0.0	0.0	0.0	0.0
RP11-101E3.5	0.0	0.0	0.0	0.0
RP11-542G1.1	0.0	0.0	0.0	0.0
RP11-689P11.3	0.0	0.0	0.0	0.0
CTC-459M5.2	0.0	0.0	0.0	0.0
RP11-478C6.6	0.0	0.0	0.0	0.0
CTD-2196P11.2	0.0	0.0	0.0	0.0
LINC00589	0.0	0.0	0.0	0.0
ZNF674	0.0	0.0	0.0	0.0
RP11-72K17.1	0.0	0.0	0.0	0.0
RP1-68D18.2	0.0	0.0	0.0	0.0
RP11-378N18.1	0.0	0.0	0.0	0.0
RP11-54F2.1	0.0	0.0	0.0	0.0
RP11-400D2.2	0.0	0.0	0.0	1.0
RP11-6E9.5	0.0	0.0	0.0	0.0
TMED7-TICAM2	0.0	0.0	0.0	0.0
RP11-14I17.1	0.0	0.0	0.0	0.0
CTC-278L1.1	0.0	0.0	0.0	0.0
CTD-2050E21.2	0.0	0.0	0.0	0.0
CTD-2187J20.1	0.0	0.0	0.0	0.0
LINC00923	0.0	0.0	0.0	0.0
RP11-168E17.1	0.0	0.0	0.0	0.0
RP11-889L3.4	1.0	0.0	0.0	0.0
MTND5P4	0.0	0.0	0.0	0.0
RP11-248N22.2	0.0	0.0	0.0	0.0
CTD-2308B18.1	0.0	0.0	0.0	0.0
GOLGA5P1	0.0	0.0	0.0	0.0
RP11-161D15.3	0.0	0.0	0.0	0.0
RP11-1057B8.2	0.0	0.0	0.0	0.0
LINC01217	0.0	0.0	0.0	0.0
RFPL4AP3	0.0	0.0	0.0	0.0
LINC01337	0.0	0.0	0.0	0.0
MTCO1P9	0.0	0.0	0.0	0.0
CNOT10-AS1	0.0	0.0	0.0	0.0
RP11-469N6.1	0.0	0.0	0.0	0.0
RP11-192C21.3	0.0	0.0	0.0	0.0
RP11-503N18.5	0.0	0.0	0.0	0.0
MIR3945HG	0.0	0.0	0.0	0.0
PSMA2P2	0.0	0.0	0.0	0.0
SNRPCP2	0.0	0.0	0.0	0.0
RP11-468N14.1	0.0	0.0	0.0	0.0
B3GNTL1P1	0.0	0.0	0.0	0.0
CTB-22K21.2	0.0	0.0	0.0	0.0
AC005178.1	0.0	0.0	0.0	0.0
RP13-487K5.1	0.0	0.0	0.0	0.0
RP11-540D14.8	0.0	0.0	0.0	0.0
ZNF345	0.0	0.0	0.0	0.0
RP11-223C24.2	0.0	0.0	0.0	0.0
RP11-73G16.1	0.0	0.0	0.0	0.0
RP11-404K5.4	0.0	0.0	0.0	0.0
MTND2P31	0.0	0.0	0.0	0.0
MTHFD2P4	0.0	0.0	0.0	0.0
GTF2F2P1	0.0	1.0	0.0	0.0
RP11-273B19.1	0.0	0.0	0.0	0.0
CTD-2263F21.1	0.0	0.0	0.0	0.0
RFPL4B	33.0	5.0	0.0	0.0
AC004069.2	0.0	0.0	0.0	0.0
WDFY3-AS1	0.0	0.0	0.0	0.0
OR7H2P	0.0	0.0	0.0	0.0
RP11-545H22.1	0.0	0.0	0.0	0.0
RP11-340A13.2	0.0	0.0	0.0	0.0
RP11-231L11.1	0.0	0.0	0.0	0.0
ALG1L7P	0.0	0.0	0.0	0.0
RP11-549K20.1	0.0	0.0	0.0	0.0
AC006335.2	0.0	0.0	0.0	0.0
MAGI2-AS1	0.0	0.0	0.0	0.0
AC006499.2	0.0	0.0	0.0	0.0
CTC-436P18.1	2.0	0.0	0.0	0.0
CTD-2066L21.2	0.0	0.0	0.0	0.0
RP11-171N4.2	0.0	0.0	0.0	0.0
RP13-644M16.1	0.0	0.0	0.0	0.0
RP11-147K6.2	0.0	0.0	0.0	0.0
RP11-588F10.1	0.0	0.0	0.0	0.0
ALG1L2	0.0	0.0	0.0	0.0
RP11-10L12.2	0.0	0.0	0.0	0.0
RP11-400D2.3	0.0	0.0	0.0	0.0
ERVH-1	0.0	0.0	0.0	0.0
CTC-552D5.1	0.0	0.0	0.0	0.0
RP11-116O11.1	0.0	0.0	0.0	0.0
AC006499.7	0.0	0.0	0.0	0.0
TUBB7P	0.0	0.0	0.0	0.0
RP11-425A23.1	0.0	0.0	0.0	0.0
SLC25A15P3	0.0	0.0	0.0	0.0
RP11-54P19.1	0.0	0.0	0.0	0.0
RP11-81H14.2	0.0	0.0	0.0	0.0
CAB39P1	0.0	0.0	0.0	0.0
RP11-321E2.5	0.0	0.0	0.0	0.0
NDUFB4P2	0.0	0.0	0.0	0.0
RP11-506H20.1	0.0	0.0	0.0	0.0
MRPS33P3	0.0	0.0	0.0	0.0
RP11-498M5.2	0.0	0.0	0.0	0.0
RP11-706F1.1	0.0	0.0	0.0	0.0
RP11-249M12.2	0.0	0.0	0.0	0.0
AC004062.2	0.0	0.0	0.0	0.0
RP11-747H12.5	0.0	0.0	0.0	3.0
CTD-2337A12.1	0.0	0.0	0.0	0.0
KLF17P2	0.0	0.0	0.0	0.0
CTC-327F10.4	0.0	0.0	0.0	0.0
PCAT4	0.0	0.0	0.0	0.0
SHANK3	0.0	2.0	0.0	0.0
RP11-452H21.4	0.0	0.0	0.0	0.0
LINC01386	0.0	0.0	0.0	0.0
RP11-415C15.3	0.0	0.0	0.0	0.0
RP11-521E5.1	0.0	0.0	0.0	0.0
RP11-240A16.1	0.0	0.0	0.0	0.0
CTD-2283N19.1	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
RP11-177C12.4	0.0	0.0	0.0	0.0
RTN3P1	0.0	1.0	0.0	0.0
RP11-317G22.2	0.0	0.0	0.0	0.0
RP11-540E16.2	0.0	0.0	0.0	0.0
AC006499.1	0.0	0.0	0.0	0.0
RP11-506N2.1	0.0	0.0	0.0	0.0
MTCYBP35	1.0	0.0	0.0	0.0
CTC-235G5.2	0.0	0.0	0.0	0.0
RP11-392L5.2	0.0	0.0	0.0	0.0
IRF5P1	0.0	0.0	0.0	0.0
HSPD1P11	0.0	0.0	0.0	0.0
MSANTD3-TMEFF1	0.0	0.0	0.0	0.0
LVCAT1	0.0	0.0	0.0	0.0
RP11-451H23.2	0.0	0.0	0.0	0.0
MTND3P5	0.0	0.0	0.0	0.0
RP11-697N18.1	0.0	0.0	0.0	0.0
RAB5CP2	0.0	0.0	0.0	0.0
AP000350.10	1.0	0.0	0.0	0.0
WWC2-AS2	0.0	0.0	0.0	0.0
KHDC1P1	0.0	0.0	0.0	0.0
CTD-2091N23.1	0.0	0.0	0.0	0.0
RP11-129M6.1	2.0	7.0	0.0	0.0
CTD-2516F10.2	0.0	0.0	2.0	0.0
RP11-332J15.3	0.0	0.0	0.0	0.0
DBIP2	0.0	0.0	0.0	0.0
RP11-231G15.2	0.0	0.0	0.0	0.0
RP11-175M2.1	0.0	0.0	0.0	0.0
ZNF550	0.0	0.0	12.0	54.0
CTD-2201E9.1	0.0	0.0	0.0	0.0
CTD-2318H23.1	0.0	0.0	0.0	0.0
LINC00499	0.0	0.0	0.0	0.0
RP11-68D16.1	0.0	0.0	0.0	0.0
RPS23P5	0.0	0.0	0.0	0.0
CTD-2313F11.2	0.0	0.0	0.0	0.0
RP11-18H21.3	0.0	0.0	0.0	0.0
AC096582.9	0.0	0.0	0.0	0.0
RP11-484O2.1	0.0	0.0	0.0	0.0
DCANP1	0.0	0.0	0.0	0.0
LINC00958	0.0	0.0	0.0	0.0
RP11-542G1.3	0.0	0.0	0.0	0.0
MTCYBP16	0.0	0.0	0.0	0.0
CTB-35F21.3	0.0	0.0	0.0	0.0
RP11-427M20.1	0.0	0.0	0.0	16.0
YTHDF1P1	0.0	0.0	0.0	0.0
RP11-305P14.1	0.0	0.0	0.0	0.0
RP1-240K6.3	0.0	0.0	0.0	0.0
FTH1P9	0.0	0.0	0.0	0.0
LINC01301	0.0	3.0	0.0	0.0
LINC01256	0.0	0.0	0.0	0.0
RP11-234K19.1	0.0	0.0	0.0	0.0
ALDH7A1P1	0.0	0.0	0.0	0.0
RP11-11N6.1	0.0	0.0	0.0	0.0
FAM90A25P	0.0	0.0	0.0	0.0
CTB-109A12.1	0.0	0.0	0.0	0.0
MTND1P22	0.0	0.0	0.0	0.0
RP11-586D19.2	0.0	0.0	0.0	0.0
AC008592.4	0.0	0.0	0.0	0.0
AC007106.1	0.0	0.0	0.0	0.0
RP11-397E7.4	0.0	0.0	0.0	0.0
AC006296.1	0.0	0.0	0.0	0.0
RP11-534L6.5	0.0	0.0	0.0	0.0
RP11-843P14.1	0.0	0.0	0.0	0.0
RP11-140M13.1	0.0	0.0	0.0	0.0
RP11-1348G14.4	0.0	0.0	0.0	0.0
ASS1P8	0.0	0.0	0.0	0.0
RP11-524L6.4	0.0	0.0	0.0	0.0
CTC-369A16.2	0.0	0.0	0.0	0.0
CTB-51A17.1	0.0	0.0	0.0	0.0
RP11-468N14.3	0.0	0.0	0.0	0.0
CTD-2247C11.4	0.0	0.0	0.0	0.0
RP13-644M16.2	0.0	0.0	0.0	0.0
RP11-597D13.7	0.0	0.0	0.0	0.0
MTCO3P27	0.0	0.0	0.0	0.0
AC008984.5	0.0	0.0	0.0	0.0
RP11-420A23.1	0.0	0.0	0.0	0.0
CCNHP1	0.0	0.0	0.0	0.0
RP11-315A17.1	0.0	0.0	0.0	0.0
C1GALT1P2	0.0	0.0	0.0	0.0
NUP58P1	0.0	0.0	0.0	0.0
NDUFS5P4	0.0	0.0	0.0	0.0
RP11-431M7.2	0.0	0.0	0.0	0.0
AC006070.12	0.0	0.0	0.0	0.0
STMN1P2	0.0	0.0	0.0	0.0
RTEL1P1	0.0	0.0	0.0	0.0
LINC01094	0.0	0.0	0.0	0.0
RP11-113I22.1	0.0	0.0	0.0	0.0
RP11-483A20.3	0.0	0.0	0.0	0.0
RP11-375B1.2	0.0	0.0	0.0	0.0
RP11-517B11.6	0.0	0.0	0.0	0.0
RP11-71E19.2	0.0	0.0	0.0	0.0
MTND1P19	0.0	0.0	0.0	0.0
RASGRF2-AS1	0.0	0.0	0.0	0.0
GTF2IP9	0.0	0.0	0.0	0.0
RP13-539F13.2	0.0	0.0	0.0	0.0
HAUS1P1	0.0	0.0	0.0	0.0
RP11-542G1.2	0.0	0.0	0.0	0.0
RP11-164P12.3	0.0	0.0	0.0	0.0
RP11-436H11.5	0.0	0.0	0.0	0.0
RP11-844P9.1	0.0	0.0	0.0	0.0
RP11-319E12.2	0.0	0.0	0.0	0.0
RP11-1258F18.1	0.0	0.0	0.0	0.0
RP11-501C14.6	0.0	0.0	0.0	0.0
FKBP4P1	0.0	0.0	0.0	0.0
RPL7L1P13	0.0	0.0	0.0	0.0
CTC-250P20.2	0.0	0.0	1.0	0.0
RP11-369K16.1	0.0	0.0	0.0	0.0
ASNSP4	0.0	0.0	0.0	0.0
RP11-166D18.1	0.0	0.0	0.0	0.0
AC004069.1	0.0	0.0	0.0	0.0
RPL32P3	0.0	20.0	3.0	0.0
MTCO1P31	0.0	0.0	0.0	0.0
RP11-74D3.2	0.0	0.0	0.0	0.0
CTD-2122P11.1	0.0	0.0	0.0	1.0
AKIRIN2P1	0.0	0.0	0.0	0.0
LYPLA1P2	0.0	0.0	0.0	0.0
RP5-1065J22.4	0.0	0.0	0.0	0.0
AC068134.10	0.0	0.0	0.0	0.0
RP11-124N3.2	0.0	0.0	0.0	0.0
RP11-404I7.2	0.0	0.0	0.0	0.0
RP11-736K12.1	0.0	0.0	0.0	0.0
RP11-237D3.1	0.0	0.0	0.0	0.0
OR7E28P	0.0	0.0	0.0	0.0
RP11-782E2.2	0.0	0.0	0.0	0.0
FOXD1	0.0	0.0	0.0	0.0
PPIAP11	1.0	0.0	1.0	0.0
RP11-197N18.7	0.0	0.0	0.0	0.0
RP11-468N14.10	0.0	0.0	0.0	0.0
RP11-466J24.1	0.0	0.0	0.0	0.0
APITD1-CORT	2.0	15.0	0.0	2.0
LINC01099	0.0	0.0	0.0	0.0
CTD-2247C11.2	0.0	0.0	0.0	0.0
RP5-862P8.3	0.0	0.0	0.0	0.0
AC022486.1	0.0	0.0	0.0	0.0
RP11-171N4.1	0.0	0.0	0.0	0.0
CTD-2215E18.1	0.0	0.0	0.0	0.0
CCDC11P1	0.0	0.0	0.0	0.0
RP11-10G12.2	0.0	0.0	0.0	0.0
RP11-109E24.1	0.0	0.0	0.0	0.0
CTD-2130F23.2	0.0	0.0	0.0	0.0
RP11-46A10.6	0.0	0.0	0.0	0.0
IMPA1P1	0.0	0.0	0.0	0.0
RP11-724M22.1	0.0	0.0	0.0	0.0
TCP11X3P	0.0	0.0	0.0	0.0
RP11-381N20.1	1.0	0.0	1.0	0.0
RP11-51P8.1	0.0	0.0	0.0	0.0
RP11-468N14.5	0.0	0.0	0.0	0.0
CTD-2245E15.3	0.0	0.0	0.0	0.0
LINC00605	0.0	1.0	0.0	0.0
RP11-478C6.1	0.0	0.0	0.0	0.0
RP11-572C21.1	0.0	0.0	0.0	0.0
RP11-385D13.1	0.0	0.0	0.0	0.0
RP11-166A12.1	0.0	0.0	0.0	0.0
SNX18P24	0.0	0.0	0.0	0.0
CTC-313D10.1	0.0	0.0	0.0	0.0
RP11-60A8.2	0.0	0.0	0.0	0.0
MTND5P12	0.0	0.0	0.0	0.0
RP11-798K23.3	0.0	0.0	0.0	0.0
IGKV1D-39	0.0	0.0	0.0	0.0
RP11-215G15.4	0.0	0.0	0.0	0.0
RP11-480D4.5	0.0	0.0	0.0	0.0
RP11-501C14.7	0.0	0.0	0.0	0.0
COQ10BP2	0.0	0.0	0.0	0.0
DDX18P4	0.0	0.0	0.0	0.0
RP11-745L13.2	0.0	0.0	0.0	0.0
RP11-118M9.3	0.0	0.0	0.0	0.0
HNRNPKP3	0.0	0.0	0.0	0.0
MALAT1	822.0	3318.0	455.0	3456.0
IARS2P1	0.0	1.0	0.0	0.0
HMGB1P35	0.0	0.0	0.0	0.0
RP11-775H9.2	0.0	0.0	0.0	0.0
ALG3P1	0.0	0.0	0.0	0.0
RP11-724O16.1	0.0	0.0	0.0	0.0
DDX3P3	0.0	0.0	0.0	0.0
AF213884.1	0.0	0.0	0.0	0.0
CTD-2089N3.2	0.0	0.0	0.0	0.0
RP11-6N13.1	0.0	6.0	0.0	0.0
CTD-2170G1.2	0.0	0.0	0.0	0.0
LINC01267	0.0	0.0	0.0	0.0
RP11-297P16.3	0.0	0.0	0.0	0.0
TRBV21-1	0.0	0.0	0.0	0.0
RP11-39E3.5	0.0	0.0	0.0	0.0
RP11-539L10.3	22.0	0.0	0.0	0.0
AC008427.2	0.0	0.0	0.0	0.0
RP11-440I14.3	0.0	0.0	0.0	0.0
CTD-2299E8.1	0.0	0.0	0.0	1.0
TET2-AS1	0.0	0.0	0.0	0.0
LDHAP1	0.0	0.0	0.0	0.0
RP11-698E18.1	0.0	0.0	0.0	0.0
NIFKP7	0.0	0.0	0.0	0.0
CTD-2197M16.1	0.0	0.0	0.0	0.0
MSNP1	0.0	0.0	0.0	0.0
ABCA11P	0.0	0.0	0.0	12.0
HADHAP1	0.0	0.0	0.0	0.0
RPL37P25	0.0	0.0	0.0	0.0
RP11-789C2.1	0.0	0.0	0.0	0.0
RP11-232L2.2	0.0	0.0	0.0	0.0
RP11-673E1.1	0.0	0.0	0.0	0.0
RP11-317O24.2	0.0	0.0	0.0	0.0
RP11-521B24.3	0.0	0.0	0.0	0.0
RP11-164P12.4	0.0	0.0	0.0	0.0
LINC01385	0.0	0.0	0.0	0.0
CTD-2037K23.1	0.0	0.0	0.0	0.0
OR12D1	0.0	0.0	0.0	0.0
SETP12	0.0	0.0	0.0	0.0
RP11-77P16.3	0.0	0.0	0.0	0.0
RP11-610P16.1	0.0	0.0	0.0	0.0
CTC-347C20.1	0.0	0.0	0.0	0.0
HSPA8P19	0.0	0.0	0.0	0.0
RP11-774O3.3	0.0	0.0	0.0	0.0
RP11-485M7.3	0.0	0.0	0.0	0.0
AC007322.3	0.0	0.0	0.0	0.0
RP11-756P10.5	0.0	0.0	0.0	0.0
STPG2-AS1	0.0	0.0	0.0	0.0
AC009487.5	0.0	0.0	0.0	0.0
RP11-826N14.4	0.0	0.0	0.0	0.0
UNC93B7	0.0	0.0	0.0	0.0
CTD-2089O24.2	0.0	0.0	0.0	0.0
RP11-371M22.1	0.0	0.0	0.0	0.0
RP11-774D14.1	0.0	0.0	0.0	0.0
RP11-241F15.9	0.0	0.0	0.0	0.0
RP11-714L20.1	0.0	0.0	0.0	0.0
GYG1P1	0.0	0.0	0.0	0.0
RP11-1280N14.3	0.0	0.0	0.0	0.0
RP11-213G21.2	0.0	0.0	0.0	0.0
LINC01218	0.0	0.0	0.0	0.0
RP11-119D9.1	0.0	0.0	0.0	0.0
AC006390.4	0.0	0.0	0.0	0.0
RP11-20I20.1	0.0	0.0	0.0	0.0
RP11-600L4.1	0.0	0.0	0.0	0.0
RP11-91J3.1	0.0	0.0	0.0	0.0
HPRT1P1	0.0	0.0	0.0	0.0
RP11-576N17.4	0.0	0.0	0.0	0.0
CTD-2353N24.1	0.0	0.0	0.0	0.0
RP11-318I4.1	0.0	0.0	0.0	0.0
RP11-20I20.2	0.0	0.0	0.0	0.0
RP11-192H6.2	0.0	0.0	0.0	0.0
PRB1	0.0	0.0	0.0	0.0
PRELID3BP5	0.0	0.0	0.0	0.0
AC007036.5	0.0	0.0	0.0	0.0
RP11-326C3.11	0.0	0.0	0.0	0.0
SUMO2P5	0.0	0.0	0.0	0.0
PCDHA12	0.0	0.0	0.0	0.0
